KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,KeyGroupCount,Modality,NSliceTimes,NumVolumes,Obliquity,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3,FilePath
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest151/ses-1/func/sub-colornest151_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest150/ses-1/func/sub-colornest150_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest149/ses-1/func/sub-colornest149_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest145/ses-1/func/sub-colornest145_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest144/ses-1/func/sub-colornest144_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest143/ses-1/func/sub-colornest143_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest090/ses-1/func/sub-colornest090_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest089/ses-1/func/sub-colornest089_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest088/ses-1/func/sub-colornest088_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest044/ses-1/func/sub-colornest044_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest040/ses-1/func/sub-colornest040_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest039/ses-1/func/sub-colornest039_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest038/ses-1/func/sub-colornest038_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest037/ses-1/func/sub-colornest037_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest036/ses-1/func/sub-colornest036_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest035/ses-1/func/sub-colornest035_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest034/ses-1/func/sub-colornest034_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest031/ses-1/func/sub-colornest031_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest030/ses-1/func/sub-colornest030_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest029/ses-1/func/sub-colornest029_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest028/ses-1/func/sub-colornest028_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest027/ses-1/func/sub-colornest027_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest026/ses-1/func/sub-colornest026_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest025/ses-1/func/sub-colornest025_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest024/ses-1/func/sub-colornest024_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest022/ses-1/func/sub-colornest022_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest021/ses-1/func/sub-colornest021_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest020/ses-1/func/sub-colornest020_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest019/ses-1/func/sub-colornest019_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest016/ses-1/func/sub-colornest016_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest015/ses-1/func/sub-colornest015_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest009/ses-1/func/sub-colornest009_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest008/ses-1/func/sub-colornest008_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest007/ses-1/func/sub-colornest007_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest005/ses-1/func/sub-colornest005_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest004/ses-1/func/sub-colornest004_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest003/ses-1/func/sub-colornest003_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest042/ses-1/func/sub-colornest042_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest045/ses-1/func/sub-colornest045_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest087/ses-1/func/sub-colornest087_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest046/ses-1/func/sub-colornest046_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest086/ses-1/func/sub-colornest086_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest084/ses-1/func/sub-colornest084_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest082/ses-1/func/sub-colornest082_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest081/ses-1/func/sub-colornest081_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest080/ses-1/func/sub-colornest080_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest079/ses-1/func/sub-colornest079_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest078/ses-1/func/sub-colornest078_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest077/ses-1/func/sub-colornest077_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest076/ses-1/func/sub-colornest076_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest075/ses-1/func/sub-colornest075_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest074/ses-1/func/sub-colornest074_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest072/ses-1/func/sub-colornest072_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest071/ses-1/func/sub-colornest071_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest070/ses-1/func/sub-colornest070_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest067/ses-1/func/sub-colornest067_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest066/ses-1/func/sub-colornest066_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest064/ses-1/func/sub-colornest064_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest062/ses-1/func/sub-colornest062_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest061/ses-1/func/sub-colornest061_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest060/ses-1/func/sub-colornest060_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest058/ses-1/func/sub-colornest058_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest056/ses-1/func/sub-colornest056_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest055/ses-1/func/sub-colornest055_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest053/ses-1/func/sub-colornest053_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest051/ses-1/func/sub-colornest051_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest050/ses-1/func/sub-colornest050_ses-1_task-rest_run-01_bold.nii.gz
datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,124,72,72,38,0.03,0.000510002,80,False,165,func,38,184.0,True,1.0,j-,2.5,0.0362102,False,3.0,3.0,3.3299999237060547,/gpfs/fs001/cbica/projects/RBC/testing/colornest/bidsdatasets/sub-colornest049/ses-1/func/sub-colornest049_ses-1_task-rest_run-01_bold.nii.gz
