Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,EchoTime,EffectiveEchoSpacing,FlipAngle,HasFieldmap,KeyGroupCount,Modality,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,UsedAsFieldmap,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,acquisition-VARIANTNumVolumesObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM__1,acquisition-VARIANTNumVolumesObliquity_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieDM,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,620.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumesObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM__1,acquisition-VARIANTNumVolumesObliquity_datatype-func_session-HBNsiteRU_suffix-bold_task-movieDM,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,749.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTNumVolumes_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,303.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTNumVolumes_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,134.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM__1,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteCUNY_suffix-bold_task-movieDM,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,589.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP__1,acquisition-VARIANTNumVolumes_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,227.0,True,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquityNoFmap_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest__1,acquisition-VARIANTObliquityNoFmap_datatype-func_run-1_session-HBNsiteCBIC_suffix-bold_task-rest,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,375.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquityNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTObliquityNoFmap_datatype-func_run-1_session-HBNsiteRU_suffix-bold_task-peer,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquityNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTObliquityNoFmap_datatype-func_run-2_session-HBNsiteRU_suffix-bold_task-peer,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquityNoFmap_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer__1,acquisition-VARIANTObliquityNoFmap_datatype-func_run-3_session-HBNsiteCBIC_suffix-bold_task-peer,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,135.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTObliquityNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP__1,acquisition-VARIANTObliquityNoFmap_datatype-func_session-HBNsiteCBIC_suffix-bold_task-movieTP,1,1,84,84,60,0.03,0.0006,31,False,1,func,6.0,60,250.0,False,,1.0,j-,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTPhaseEncodingDirection_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer__1,acquisition-VARIANTPhaseEncodingDirection_datatype-func_run-3_session-HBNsiteRU_suffix-bold_task-peer,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,135.0,True,,1.0,i,0.8,0.05,False,2.429,2.429,2.4
,,,,acquisition-VARIANTPhaseEncodingDirection_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP__1,acquisition-VARIANTPhaseEncodingDirection_datatype-func_session-HBNsiteRU_suffix-bold_task-movieTP,1,1,84,84,60,0.03,0.0006,31,True,1,func,6.0,60,250.0,True,,1.0,i,0.8,0.05,False,2.429,2.429,2.4
